lat,lon,borough
51.491286,-0.14032643,City of Westminster
51.48852,-0.13604568,City of Westminster
51.489744,-0.13552042,City of Westminster
51.496234,-0.15071393,City of Westminster
51.49477,-0.15364004,City of Westminster
51.499199,-0.1550891,City of Westminster
51.500457,-0.16595951,City of Westminster
51.500869,-0.16810421,City of Westminster
51.500051,-0.17972087,City of Westminster
51.498491,-0.17420741,City of Westminster
51.524086,-0.15823505,City of Westminster
51.521017,-0.18058591,City of Westminster
51.522257,-0.18228067,City of Westminster
51.498176,-0.15354559,City of Westminster
51.50019,-0.15352183,City of Westminster
51.495072,-0.14829749,City of Westminster
51.491379,-0.14448574,City of Westminster
51.499214,-0.15206289,City of Westminster
51.518012,-0.19738202,City of Westminster
51.512021,-0.18265933,City of Westminster
51.515393,-0.17396402,City of Westminster
51.538227,-0.17873167,City of Westminster
51.515641,-0.19405983,City of Westminster
51.486603,-0.1330991,City of Westminster
51.518339,-0.17083376,City of Westminster
51.531271,-0.21293397,City of Westminster
51.527917,-0.21351222,City of Westminster
51.529088,-0.21188052,City of Westminster
51.528544,-0.20747589,City of Westminster
51.531,-0.20397691,City of Westminster
51.528697,-0.19867563,City of Westminster
51.526527,-0.20139944,City of Westminster
51.526295,-0.19742974,City of Westminster
51.527604,-0.19019862,City of Westminster
51.535481,-0.18605078,City of Westminster
51.536717,-0.17244739,City of Westminster
51.53577,-0.16128171,City of Westminster
51.524417,-0.20453866,City of Westminster
51.519682,-0.18434353,City of Westminster
51.513958,-0.19337696,City of Westminster
51.513687,-0.1753149,City of Westminster
51.523315,-0.15614709,City of Westminster
51.497186,-0.14946524,City of Westminster
51.498529,-0.15307032,City of Westminster
51.50119283,-0.174707348,City of Westminster
51.518045,-0.19305671,City of Westminster
51.525108,-0.18868304,City of Westminster
51.530411,-0.16765387,City of Westminster
51.5123,-0.114132,City of Westminster
51.529764,-0.18622034,City of Westminster
51.532074,-0.20247843,City of Westminster
51.501691,-0.16837381,City of Westminster
51.5137,-0.137384,City of Westminster
51.5136,-0.117766,City of Westminster
51.4908,-0.150037,City of Westminster
51.4992,-0.15195,City of Westminster
51.5231,-0.164631,City of Westminster
51.507,-0.134356,City of Westminster
51.513,-0.117786,City of Westminster
51.520145,-0.20160761,City of Westminster
51.514538,-0.1814638,City of Westminster
51.5065,-0.132133,City of Westminster
51.5112,-0.138551,City of Westminster
51.5103,-0.126067,City of Westminster
51.5162,-0.140673,City of Westminster
51.526,-0.171646,City of Westminster
51.5232,-0.18393,City of Westminster
51.522915,-0.2010084,City of Westminster
51.493122,-0.1432625,City of Westminster
51.506328,-0.13223534,City of Westminster
51.515401,-0.11700469,City of Westminster
51.511857,-0.19240805,City of Westminster
51.52714,-0.18398918,City of Westminster
51.532641,-0.18969608,City of Westminster
51.515,-0.13667,City of Westminster
51.531678,-0.17918047,City of Westminster
51.50036,-0.17008409,City of Westminster
51.5168,-0.18776,City of Westminster
51.5154,-0.117172,Camden
51.529649,-0.21566464,City of Westminster
51.5109,-0.118882,City of Westminster
51.4965,-0.12562,City of Westminster
51.513796,-0.11789235,City of Westminster
51.511213,-0.14141737,City of Westminster
51.515773,-0.14319189,City of Westminster
51.514,-0.143412,City of Westminster
51.52522,-0.16404209,City of Westminster
51.52204,-0.15104,City of Westminster
51.530398,-0.17724194,City of Westminster
51.52029,-0.17464,City of Westminster
51.5049,-0.15065,City of Westminster
51.50592,-0.14923,City of Westminster
51.50941,-0.14861,City of Westminster
51.51044,-0.14949,City of Westminster
51.51222,-0.1412,City of Westminster
51.51308,-0.13357,City of Westminster
51.51862,-0.15124,City of Westminster
51.51935,-0.14763,City of Westminster
51.52039,-0.14902,City of Westminster
51.52287,-0.15124,City of Westminster
51.52133,-0.15216,City of Westminster
51.51765,-0.15542,City of Westminster
51.51817,-0.15723,City of Westminster
51.51944,-0.15664,City of Westminster
51.51947,-0.15601,City of Westminster
51.52043,-0.15684,City of Westminster
51.52101,-0.15709,City of Westminster
51.52232,-0.15575,City of Westminster
51.52312,-0.1663,City of Westminster
51.5133,-0.19103,City of Westminster
51.51643,-0.15473,City of Westminster
51.51626,-0.15507,City of Westminster
51.51059,-0.12168,City of Westminster
51.53203,-0.12522,Camden
51.52178,-0.12935,Camden
51.52212,-0.1285,Camden
51.52279,-0.12953,Camden
51.52584,-0.13351,Camden
51.52439,-0.14185,Camden
51.52504,-0.13938,Camden
51.52597,-0.14085,Camden
51.52562,-0.13279,Camden
51.51777,-0.13162,Camden
51.51667,-0.13036,Camden
51.5162,-0.13041,City of Westminster
51.52309,-0.1218,Camden
51.52238,-0.11894,Camden
51.528565,-0.12582,Camden
